,amount.donated.2013,amount.donated.lifetime,no.donations.lifetime,first.donated,Lat_account,Long_account,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,season,package,no.seats,section,multiple.subs,price.level,subscription_tier,Lat_sub,Long_sub,music_taste
1956,0.0,0.0,0,0.0,37.25,-121.92,0.0,21510.0,39234.0,1515281029.0,1.0,3,2.0,8,1,2.0,1.0,41.23,-81.55,0.0
1957,0.0,0.0,0,0.0,37.84,-122.53,0.0,6697.0,9393.0,426240692.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1958,0.0,0.0,0,0.0,39.12,-123.28,0.0,12402.0,21879.0,391619542.0,1.0,2,4.0,7,1,4.0,0.0,37.766666666666666,-122.41681818181819,0.0
1959,0.0,0.0,0,0.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,1.0,2,3.0,7,1,4.0,0.0,37.766666666666666,-122.41681818181819,2.0
1960,0.0,0.0,0,0.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1961,0.0,500.0,1,2010.0,37.8,-122.43,0.0,14765.0,19132.0,1651891750.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1962,200.0,7076.0,31,1988.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,21.0,1,1.8571428571428572,1,1,2.6967373789365956,1.8571428571428572,38.20333333333333,-119.40249999999999,42.0
1963,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1964,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,1.0,3,1.0,4,1,3.0,0.5,37.766666666666666,-122.41681818181819,0.0
1965,0.0,0.0,0,0.0,37.55,-122.26,0.0,16810.0,29611.0,1407236709.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1966,0.0,150.0,1,2012.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,5.0,2,2.0,7,1,1.2,0.6,38.20333333333333,-119.40249999999999,28.0
1967,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1968,0.0,0.0,0,0.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1969,0.0,1577.0,9,1996.0,37.86,-122.27,0.0,9362.0,13904.0,389310890.0,11.0,1,4.818181818181818,8,1,1.5454545454545454,4.818181818181818,38.20333333333333,-119.40249999999999,10.0
1970,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1971,0.0,0.0,0,0.0,37.78,-121.99,0.0,20878.0,40007.0,0.0,1.0,1,2.0,0,1,4.0,2.0,38.15,-81.71,0.0
1972,0.0,0.0,0,0.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1973,0.0,0.0,0,0.0,37.86,-122.26,0.0,0.0,0.0,0.0,1.0,3,1.0,8,1,2.0,0.5,38.20333333333333,-119.40249999999999,0.0
1974,0.0,0.0,0,0.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1975,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1976,0.0,0.0,0,0.0,37.86,-122.27,0.0,9362.0,13904.0,389310890.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1977,0.0,0.0,0,0.0,37.98,-122.15,0.0,22866.0,38654.0,1198693793.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1978,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1979,0.0,25.0,1,1996.0,37.84,-122.23,0.0,8780.0,13888.0,764370428.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1980,0.0,10822.0,10,1996.0,37.8,-122.41,0.0,14116.0,20583.0,747484205.0,1.0,1,2.0,4,1,3.0,2.0,37.766666666666666,-122.41681818181819,0.0
1981,0.0,2545.0,21,1995.0,37.41,-122.17,0.0,3657.0,5084.0,258000176.0,12.0,1,1.8333333333333333,8,1,1.8684158309815835,1.5,41.23,-81.55,0.0
1982,0.0,3000.0,4,2006.0,37.74,-122.41,0.0,36921.0,53093.0,1906798448.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1983,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1984,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1985,0.0,338.0,2,2001.0,38.38,-122.52,0.0,1725.0,2862.0,76866467.0,6.0,6,2.0,8,1,2.0701649952965004,1.3333333333333333,38.15,-81.71,0.0
1986,0.0,0.0,0,0.0,37.86,-122.27,0.0,9362.0,13904.0,389310890.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1987,0.0,375.0,5,2001.0,37.78,-121.99,0.0,20878.0,40007.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1988,0.0,0.0,0,0.0,37.98,-122.6,0.0,4149.0,6948.0,217015411.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1989,0.0,25.0,1,1998.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1990,0.0,0.0,0,0.0,41.95,-73.36,0.0,638.0,1062.0,27557689.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1991,0.0,970.0,3,2001.0,37.84,-122.23,0.0,8780.0,13888.0,764370428.0,3.0,1,1.3333333333333333,7,1,2.140329990593001,1.3333333333333333,38.20333333333333,-119.40249999999999,0.0
1992,0.0,200.0,1,1997.0,47.53,-122.39,0.0,8180.0,12841.0,475127559.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1993,0.0,425.0,4,1989.0,38.78,-122.92,0.0,4863.0,8841.0,184426364.0,3.0,1,2.0,8,1,2.3333333333333335,1.6666666666666667,38.20333333333333,-119.40249999999999,0.0
1994,0.0,0.0,0,0.0,37.46,-122.24,0.0,16211.0,27970.0,948416853.0,1.0,7,2.0,0,1,4.0,1.0,41.23,-81.55,0.0
1995,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1996,0.0,0.0,0,0.0,38.11,-122.13,0.0,13452.0,23802.0,817913219.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1997,0.0,0.0,0,0.0,37.8,-122.43,0.0,14765.0,19132.0,1651891750.0,1.0,1,4.0,8,1,2.0,4.0,37.766666666666666,-122.41681818181819,0.0
1998,0.0,0.0,0,0.0,33.76,-117.79,0.0,19750.0,36122.0,1172694639.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
1999,0.0,0.0,0,0.0,37.79,-122.4,0.0,1342.0,1959.0,114862914.0,4.0,3,2.0,4,1,3.0,1.25,37.766666666666666,-122.41681818181819,11.0
2000,0.0,0.0,0,0.0,37.38,-122.07,0.0,6865.0,10999.0,556719175.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2001,0.0,20.0,1,2014.0,37.73,-122.24,0.0,6749.0,12235.0,507032050.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2002,0.0,0.0,0,0.0,36.97,-121.98,0.0,16703.0,26530.0,682311340.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2003,0.0,0.0,0,0.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2004,0.0,0.0,0,0.0,37.51,-122.04,0.0,19485.0,35570.0,995924314.0,1.0,2,2.0,7,1,3.0,0.0,38.20333333333333,-119.40249999999999,1.0
2005,0.0,0.0,0,0.0,37.41,-122.13,0.0,13078.0,22810.0,1304958156.0,1.0,1,1.0,8,1,2.0,1.0,41.23,-81.55,0.0
2006,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2007,0.0,0.0,0,0.0,37.86,-122.25,0.0,5468.0,6826.0,177377060.0,1.0,1,1.0,1,1,3.0,1.0,38.20333333333333,-119.40249999999999,0.0
2008,0.0,0.0,0,0.0,37.7,-122.08,0.0,20616.0,35351.0,987939047.0,2.0,2,2.0,7,1,2.5,0.0,38.20333333333333,-119.40249999999999,2.0
2009,0.0,100.0,1,2006.0,37.49,-122.26,0.0,14984.0,26469.0,1417809970.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2010,0.0,50.0,1,1998.0,37.78,-122.46,0.0,20709.0,30630.0,1578838639.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2011,0.0,0.0,0,0.0,38.98,-77.12,0.0,17115.0,31025.0,1785078706.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2012,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2013,0.0,0.0,0,0.0,37.91,-122.3,0.0,13003.0,21140.0,641971528.0,2.0,2,2.0,7,1,2.418160561184723,0.0,38.20333333333333,-119.40249999999999,1.0
2014,0.0,75.0,2,1998.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,4.0,3,2.0,1,1,2.802623746472375,1.0,38.20333333333333,-119.40249999999999,0.0
2015,0.0,0.0,0,0.0,37.75,-122.43,0.0,20682.0,26380.0,1714366157.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2016,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2017,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2018,0.0,0.0,0,0.0,37.36,-122.14,0.0,9764.0,17620.0,1521495606.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2019,0.0,0.0,0,0.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2020,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2021,0.0,150.0,1,1989.0,37.55,-122.26,0.0,16810.0,29611.0,1407236709.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2022,0.0,0.0,0,0.0,37.44,-122.15,0.0,8765.0,14401.0,1456930509.0,1.0,3,1.0,8,1,2.0,0.5,41.23,-81.55,0.0
2023,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2024,0.0,0.0,0,0.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,1.0,2,1.0,7,1,3.0,0.0,38.20333333333333,-119.40249999999999,1.0
2025,0.0,60.0,2,1989.0,37.8,-122.43,0.0,14765.0,19132.0,1651891750.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2026,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2027,0.0,0.0,0,0.0,37.98,-122.15,0.0,22866.0,38654.0,1198693793.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2028,0.0,0.0,0,0.0,37.88,-122.29,0.0,9071.0,15637.0,483125235.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2029,0.0,275.0,3,1998.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,1.0,1,1.0,8,1,2.0,1.0,38.20333333333333,-119.40249999999999,0.0
2030,0.0,150.0,1,1988.0,39.03,-95.69,0.0,5564.0,8719.0,169092000.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2031,0.0,0.0,0,0.0,37.78,-122.46,0.0,20709.0,30630.0,1578838639.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2032,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2033,0.0,0.0,0,0.0,37.8,-122.43,0.0,14765.0,19132.0,1651891750.0,1.0,1,1.0,0,1,4.0,1.0,37.766666666666666,-122.41681818181819,0.0
2034,0.0,0.0,0,0.0,37.44,-121.99,0.0,976.0,1749.0,44848355.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2035,0.0,1050.0,9,1995.0,37.74,-122.48,0.0,23000.0,37668.0,1169972713.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2036,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2037,0.0,0.0,0,0.0,37.5,-122.3,0.0,13324.0,23092.0,1076478920.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2038,0.0,0.0,0,0.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2039,0.0,0.0,0,0.0,37.74,-122.48,0.0,23000.0,37668.0,1169972713.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2040,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2041,0.0,0.0,0,0.0,33.49,-111.92,0.0,17633.0,25419.0,693594120.0,1.0,1,2.0,1,1,3.0,2.0,38.20333333333333,-119.40249999999999,0.0
2042,0.0,0.0,0,0.0,37.89,-122.19,0.0,9180.0,17132.0,1085406215.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2043,0.0,0.0,0,0.0,37.78,-122.46,0.0,20709.0,30630.0,1578838639.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2044,0.0,0.0,0,0.0,37.78,-121.99,0.0,20878.0,40007.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2045,0.0,0.0,0,0.0,37.8,-122.41,0.0,14116.0,20583.0,747484205.0,2.0,7,1.0,8,1,2.0,0.5,37.766666666666666,-122.41681818181819,0.0
2046,0.0,125.0,2,2006.0,37.77,-122.49,0.0,22211.0,34786.0,1197296599.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2047,0.0,1050.0,2,2014.0,37.76,-122.39,0.0,14578.0,19741.0,1310454565.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2048,0.0,0.0,0,0.0,37.36,-122.14,0.0,9764.0,17620.0,1521495606.0,1.0,3,2.0,8,1,2.0,1.0,41.23,-81.55,0.0
2049,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2050,0.0,30.0,1,2014.0,37.71,-122.16,0.0,21732.0,37421.0,934467054.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2051,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2052,0.0,0.0,0,0.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2053,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,1.0,2,2.0,7,1,4.0,0.0,37.766666666666666,-122.41681818181819,1.0
2054,0.0,0.0,0,0.0,37.86,-122.07,0.0,9889.0,14774.0,333690603.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2055,0.0,0.0,0,0.0,37.8,-122.41,0.0,14116.0,20583.0,747484205.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2056,0.0,0.0,0,0.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2057,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2058,0.0,0.0,0,0.0,42.37,-71.11,0.0,19543.0,25969.0,971287414.0,1.0,3,2.0,4,1,3.0,1.0,37.766666666666666,-122.41681818181819,0.0
2059,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2060,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2061,0.0,0.0,0,0.0,37.3,-122.0,0.0,17234.0,32839.0,1371049417.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2062,200.0,1544.5,10,2005.0,37.83,-122.1,0.0,7419.0,13735.0,699728555.0,10.0,1,2.1,1,1,2.92104949858895,2.1,38.20333333333333,-119.40249999999999,41.0
2063,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2064,0.0,0.0,0,0.0,37.91,-122.3,0.0,13003.0,21140.0,641971528.0,2.0,7,1.5,7,1,2.1052474929447507,1.25,38.20333333333333,-119.40249999999999,0.0
2065,0.0,0.0,0,0.0,37.99,-122.58,0.0,7177.0,12561.0,509438559.0,1.0,1,2.0,0,1,4.0,2.0,37.766666666666666,-122.41681818181819,0.0
2066,0.0,0.0,0,0.0,37.29,-121.88,0.0,23964.0,41048.0,1782530007.0,1.0,1,2.0,1,1,3.0,2.0,38.20333333333333,-119.40249999999999,0.0
2067,0.0,4918.0,16,1996.0,37.49,-122.26,0.0,14984.0,26469.0,1417809970.0,15.0,1,1.0,8,1,1.5754323305112337,1.0,41.23,-81.55,11.0
2068,0.0,0.0,0,0.0,37.8,-122.41,0.0,14116.0,20583.0,747484205.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2069,0.0,0.0,0,0.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,1.0,3,2.0,8,1,2.0,1.0,41.23,-81.55,0.0
2070,0.0,0.0,0,0.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,1.0,2,1.0,7,1,2.0,0.0,38.20333333333333,-119.40249999999999,5.0
2071,0.0,0.0,0,0.0,37.44,-122.2,0.0,3460.0,6145.0,925335090.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2072,0.0,2250.0,17,1998.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,13.0,1,1.8461538461538463,8,1,2.279344996743731,1.1923076923076923,38.20333333333333,-119.40249999999999,21.0
2073,0.0,0.0,0,0.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,1.0,2,2.0,7,1,2.8363211223694464,0.0,38.20333333333333,-119.40249999999999,1.0
2074,0.0,0.0,0,0.0,37.74,-122.41,0.0,36921.0,53093.0,1906798448.0,1.0,2,3.0,7,1,3.0,0.0,37.766666666666666,-122.41681818181819,4.0
2075,0.0,91000.0,5,2001.0,37.79,-122.4,0.0,6848.0,10020.0,699476707.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2076,0.0,2.0,1,2014.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2077,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2078,0.0,0.0,0,0.0,33.55,-117.78,0.0,12386.0,19615.0,1358082896.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2079,0.0,0.0,0,0.0,41.83,-87.68,0.0,922.0,1192.0,42414664.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2080,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2081,0.0,0.0,0,0.0,40.02,-105.25,0.0,12035.0,19036.0,597293486.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2082,0.0,0.0,0,0.0,37.75,-122.13,0.0,17080.0,28141.0,704767575.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2083,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2084,0.0,0.0,0,0.0,38.0,-122.03,0.0,14769.0,26131.0,505062115.0,1.0,2,2.0,7,1,4.0,0.0,38.20333333333333,-119.40249999999999,0.0
2085,0.0,0.0,0,0.0,36.46,-121.82,0.0,5158.0,8358.0,243839342.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2086,0.0,0.0,0,0.0,37.74,-122.41,0.0,36921.0,53093.0,1906798448.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2087,0.0,0.0,0,0.0,37.89,-122.56,0.0,15121.0,25742.0,1448126181.0,2.0,1,1.0,8,1,2.0,1.0,36.876999999999995,-118.404,0.0
2088,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2089,0.0,0.0,0,0.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2090,0.0,0.0,0,0.0,32.86,-117.24,0.0,19496.0,30981.0,1657381814.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2091,0.0,0.0,0,0.0,37.55,-122.26,0.0,16810.0,29611.0,1407236709.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2092,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2093,0.0,828.0,4,1992.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,1.0,1,2.0,4,1,3.0,2.0,37.766666666666666,-122.41681818181819,0.0
2094,1250.0,21750.0,22,1992.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,21.0,1,3.0,8,1,1.4110230932223098,3.0,38.20333333333333,-119.40249999999999,42.0
2095,0.0,0.0,0,0.0,38.11,-122.13,0.0,13452.0,23802.0,817913219.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2096,0.0,250.0,1,1990.0,37.5,-122.3,0.0,13324.0,23092.0,1076478920.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2097,0.0,0.0,0,0.0,37.36,-122.14,0.0,9764.0,17620.0,1521495606.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2098,0.0,1000.0,1,2002.0,37.76,-122.39,0.0,14578.0,19741.0,1310454565.0,2.0,1,1.5,8,1,2.1052474929447507,1.5,37.766666666666666,-122.41681818181819,0.0
2099,0.0,0.0,0,0.0,37.37,-122.18,0.0,1780.0,2781.0,144669287.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2100,0.0,0.0,0,0.0,37.36,-122.14,0.0,9764.0,17620.0,1521495606.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2101,0.0,160.0,5,1987.0,37.99,-122.27,0.0,9214.0,15898.0,410951647.0,1.0,1,2.0,8,1,2.0,2.0,38.20333333333333,-119.40249999999999,0.0
2102,0.0,0.0,0,0.0,37.44,-122.15,0.0,8765.0,14401.0,1456930509.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2103,0.0,0.0,0,0.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,1.0,2,2.0,7,1,2.0,0.0,41.23,-81.55,1.0
2104,0.0,750.0,2,2004.0,37.8,-122.43,0.0,14765.0,19132.0,1651891750.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2105,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2106,0.0,600.0,5,2007.0,37.84,-122.23,0.0,8780.0,13888.0,764370428.0,3.0,3,2.0,11,1,1.0,1.3333333333333333,38.20333333333333,-119.40249999999999,0.0
2107,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2108,0.0,60.0,1,1998.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,1.0,1,2.0,8,1,2.0,2.0,38.20333333333333,-119.40249999999999,0.0
2109,0.0,0.0,0,0.0,37.81,-121.97,0.0,15714.0,28860.0,1401632809.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2110,0.0,0.0,0,0.0,37.74,-122.41,0.0,36921.0,53093.0,1906798448.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2111,0.0,0.0,0,0.0,37.97,-121.96,0.0,19741.0,34763.0,1075634996.0,1.0,3,1.0,0,1,4.0,0.5,38.15,-81.71,0.0
2112,0.0,100.0,1,2007.0,37.79,-122.46,0.0,1762.0,2542.0,172204485.0,2.0,3,2.0,11,1,1.0,1.0,37.766666666666666,-122.41681818181819,0.0
2113,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2114,0.0,25.0,1,2004.0,37.89,-122.19,0.0,9180.0,17132.0,1085406215.0,2.0,1,2.0,1,1,3.0,2.0,38.20333333333333,-119.40249999999999,0.0
2115,1500.0,8150.0,10,2008.0,37.78,-122.43,0.0,17978.0,24064.0,1423434681.0,5.0,1,2.0,8,1,1.0,1.4,37.766666666666666,-122.41681818181819,42.0
2116,0.0,0.0,0,0.0,37.89,-122.56,0.0,15121.0,25742.0,1448126181.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
2117,0.0,0.0,0,0.0,39.88,-105.05,0.0,16647.0,28568.0,793492937.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
